proc,label,mean_ms,mult_per_step,ms_per_step
draft,proxy_wait,14.508340766896195,1,14.508340766896195
draft,phase2_replay,2.294173098284978,4,9.176692393139913
draft,phase1_replay,2.1793897881379842,4,8.717559152551937
draft,glue,2.439318963638094,1,2.439318963638094
draft,hit_cache_respond,2.0663194262275315,1,2.0663194262275315
draft,draft_glue_replay,1.5911313589052578,1,1.5911313589052578
draft,phase2_build,1.4108583114200612,1,1.4108583114200612
draft,draft_recv_cmd,0.9756837290287463,1,0.9756837290287463
draft,phase1_prep,0.37980775700883296,1,0.37980775700883296
draft,phase2_prep,0.3529418570642465,1,0.3529418570642465
draft,draft_send_response,0.1537983241410348,1,0.1537983241410348
draft,phase1_build,0.15347131195144592,1,0.15347131195144592
draft,merge_cache,0.04228325455095958,1,0.04228325455095958
target,graph_pre,24.99758809754146,1,24.99758809754146
target,graph_post,11.322090899142912,1,11.322090899142912
target,verify_sample_accept,3.4289594170869435,1,3.4289594170869435
target,target_spec_wait,3.415420385835493,1,3.415420385835493
target,proxy_compute_send,3.1314300086274556,1,3.1314300086274556
target,exit_logits,1.409932178159698,1,1.409932178159698
target,final_logits,0.3408871975932048,1,0.3408871975932048
target,verify_setup,0.2998728388091743,1,0.2998728388091743
target,target_postprocess,0.039625389095532,1,0.039625389095532
