arm,requests,verify_steps,decode_tps,wall_tps,tokens_per_step,cache_hit_rate,p1_hit_rate,p1_hit_steps,p1_accept_len,p1_hit_x_accept,p2_hit_rate,p2_hit_steps,p2_accept_len,target_step_ms,target_verify_ms,completion_tokens
p1_backbone_s42_o1024,21,2507,69.67304861337648,67.78742785578585,4.938970881531711,0.8312724371759075,0.6593538093338652,1653.0,4.9340592861464,3.2532907857997606,0.1719186278420423,431.0,2.0208816705336425,71.79863553699204,63.25349795886906,12347
