run_name,model,mode,total_tokens,wall_time_s,total_tps,decode_tps,prefill_tps,avg_tokens_per_step,accept_fraction,cache_hit_rate,tokens_per_step_on_hit,tokens_per_step_on_miss,target_full_step_ms,target_verify_ms,draft_step_ms,prof_target_verify_replay_ms,prof_target_sample_accept_ms,prof_target_spec_wait_ms,prof_target_proxy_compute_ms,prof_target_proxy_pack_ms,prof_target_proxy_send_ms,prof_draft_glue_ms,prof_draft_recv_cmd_ms,prof_draft_cache_respond_ms,run_dir,decode_total_time_s,decode_total_tokens,mesa_draft_fan_out,mesa_exit_layer,mesa_phase1_k,mesa_phase2_k,mesa_proxy_fan_out,mesa_proxy_top_k,p1_acceptance_ratio,p1_avg_accepted_len,p1_hit,p2_acceptance_ratio,p2_avg_accepted_len,p2_hit,prefill_total_time_s,prefill_total_tokens,prof_draft_glue_replay_ms,prof_draft_phase1_build_ms,prof_draft_phase1_prep_ms,prof_draft_phase1_replay_ms,prof_draft_phase2_build_ms,prof_draft_phase2_prep_ms,prof_draft_phase2_replay_ms,prof_draft_proxy_wait_ms,prof_draft_send_response_ms,timeline_hit_k1_pair_idx,timeline_hit_k2_pair_idx,timeline_hit_pair_idx,timeline_miss_pair_idx
20260512_ours_label_perf_k1_7_k2_5_dfo2_pfo1_exit56_temp07_seed42_ns50_in512_out512_all,layerskip_llama2_70b,CUDA Graphs + Speculative(k=12) + Async + JIT,102400,1380.4,74.18,76.35,479.04,3.95,0.42,0.82,4.12,3.2,53.03,46.56,47.44,,3.8418499154370167,4.514395804773702,,,,2.4782370767933077,2.8422227959229858,2.953739786708684,/home/chokwans99/PSD/ssd/experiments/paper_baselines/final_experiments/20260512_ours_label_perf_k1_7_k2_5_dfo2_pfo1_exit56_temp07_seed42_ns50_in512_out512_all,1347.427874,102872,2,56,7,5,1,12,0.509,3.56,0.589,0.395,1.97,0.226,32.606998,15620,1.62385567612173,0.1363188340707027,0.36118636544861843,2.4495069322275427,0.7775074543899922,0.3523875841164229,1.9885518569486975,8.556883521879207,0.20428943597331783,12409,14081,12914,13504
