proc,label,mean_ms,mult_per_step,ms_per_step
draft,draft_recv_cmd,15.388470066281377,1,15.388470066281377
draft,tree_replay,3.542742093579395,4,14.17096837431758
draft,hit_cache_respond,4.713048936375272,1,4.713048936375272
draft,glue,2.060862672606007,1,2.060862672606007
draft,draft_glue_replay,1.6113521009799825,1,1.6113521009799825
draft,tree_prep,0.3546250344091512,1,0.3546250344091512
draft,draft_send_response,0.1468384908240581,1,0.1468384908240581
target,verify_replay,39.86808097635857,1,39.86808097635857
target,target_spec_wait,5.956865934142269,1,5.956865934142269
target,verify_sample_accept,4.322436468907292,1,4.322436468907292
target,target_postprocess,0.06037706943951411,1,0.06037706943951411
