proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase2_replay,3.440446157280992,4,13.761784629123968
draft,proxy_wait,11.085894176268123,1,11.085894176268123
draft,phase1_replay,2.176869259266638,4,8.707477037066552
draft,glue,2.4762538403798735,1,2.4762538403798735
draft,hit_cache_respond,2.198618171862322,1,2.198618171862322
draft,draft_glue_replay,1.5909875048438584,1,1.5909875048438584
draft,phase2_build,1.4412828249816212,1,1.4412828249816212
draft,phase1_prep,0.4070497517027908,1,0.4070497517027908
draft,phase2_prep,0.3727346286697668,1,0.3727346286697668
draft,draft_recv_cmd,0.3233911450923286,1,0.3233911450923286
draft,draft_send_response,0.15853500312633295,1,0.15853500312633295
draft,phase1_build,0.156182728924422,1,0.156182728924422
draft,merge_cache,0.05176211311167584,1,0.05176211311167584
target,graph_pre,22.672444422544597,1,22.672444422544597
target,graph_post,14.325330473923609,1,14.325330473923609
target,target_spec_wait,5.206247926810573,1,5.206247926810573
target,verify_sample_accept,4.0706784869094506,1,4.0706784869094506
target,proxy_compute_send,2.3113024762966057,1,2.3113024762966057
target,exit_logits,1.1407621065976712,1,1.1407621065976712
target,final_logits,0.33675364306272004,1,0.33675364306272004
target,verify_setup,0.32282737709256903,1,0.32282737709256903
target,target_postprocess,0.045997649028429205,1,0.045997649028429205
