proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase2_replay,2.3028332852208195,4,9.211333140883278
draft,phase1_replay,2.185919853786796,4,8.743679415147184
draft,proxy_wait,8.31686928333765,1,8.31686928333765
draft,draft_recv_cmd,7.653854458482223,1,7.653854458482223
draft,hit_cache_respond,2.7335585353766225,1,2.7335585353766225
draft,glue,2.472742242965149,1,2.472742242965149
draft,draft_glue_replay,1.5950652414405522,1,1.5950652414405522
draft,phase2_build,1.3792592863798694,1,1.3792592863798694
draft,phase1_prep,0.39900450865871895,1,0.39900450865871895
draft,phase2_prep,0.36445640447999267,1,0.36445640447999267
draft,phase1_build,0.15663579442746906,1,0.15663579442746906
draft,draft_send_response,0.14978888156512735,1,0.14978888156512735
draft,merge_cache,0.045738495091265166,1,0.045738495091265166
target,graph_pre,19.5304070436179,1,19.5304070436179
target,graph_post,16.950783947802165,1,16.950783947802165
target,verify_sample_accept,4.580017098794409,1,4.580017098794409
target,target_spec_wait,4.044594604455894,1,4.044594604455894
target,proxy_compute_send,2.5341580456037023,1,2.5341580456037023
target,exit_logits,1.1569272303648674,1,1.1569272303648674
target,verify_setup,0.36424904678943193,1,0.36424904678943193
target,final_logits,0.32811669496482676,1,0.32811669496482676
target,target_postprocess,0.0487346711416946,1,0.0487346711416946
