arm,requests,verify_steps,decode_tps,wall_tps,tokens_per_step,cache_hit_rate,p1_hit_rate,p1_hit_steps,p1_accept_len,p1_hit_x_accept,p2_hit_rate,p2_hit_steps,p2_accept_len,target_step_ms,target_verify_ms,completion_tokens
p1_backbone_s123_o1024,7,1445,52.75521310397615,51.82924881329672,3.7079584775086505,0.7397923875432526,0.5826989619377163,842.0,3.4239904988123517,1.995155709342561,0.15709342560553632,227.0,1.9823788546255507,70.82814364699134,62.67889582827546,5341
