proc,label,mean_ms,mult_per_step,ms_per_step
draft,proxy_wait,12.43276027919653,1,12.43276027919653
draft,phase2_replay,2.3031305965391824,4,9.21252238615673
draft,phase1_replay,2.1877984289516617,4,8.751193715806647
draft,draft_recv_cmd,4.565564733538014,1,4.565564733538014
draft,glue,2.4785322208935,1,2.4785322208935
draft,hit_cache_respond,2.3522903957979406,1,2.3522903957979406
draft,draft_glue_replay,1.5969086679963196,1,1.5969086679963196
draft,phase2_build,1.48017554588733,1,1.48017554588733
draft,phase1_prep,0.39597440616859114,1,0.39597440616859114
draft,phase2_prep,0.37325722351400137,1,0.37325722351400137
draft,draft_send_response,0.15977956814135608,1,0.15977956814135608
draft,phase1_build,0.1489155740727024,1,0.1489155740727024
draft,merge_cache,0.04281058235124732,1,0.04281058235124732
target,graph_pre,22.41115917557913,1,22.41115917557913
target,graph_post,14.326775281384124,1,14.326775281384124
target,verify_sample_accept,4.328462212408933,1,4.328462212408933
target,proxy_compute_send,3.8792825629437915,1,3.8792825629437915
target,target_spec_wait,3.6294341389889135,1,3.6294341389889135
target,exit_logits,1.2002441047036518,1,1.2002441047036518
target,final_logits,0.34312956429338254,1,0.34312956429338254
target,verify_setup,0.3402566755372927,1,0.3402566755372927
target,target_postprocess,0.04543012007170029,1,0.04543012007170029
