run_name,model,mode,total_tokens,wall_time_s,total_tps,decode_tps,prefill_tps,avg_tokens_per_step,accept_fraction,cache_hit_rate,tokens_per_step_on_hit,tokens_per_step_on_miss,target_full_step_ms,target_verify_ms,draft_step_ms,prof_target_verify_replay_ms,prof_target_sample_accept_ms,prof_target_spec_wait_ms,prof_target_proxy_compute_ms,prof_target_proxy_pack_ms,prof_target_proxy_send_ms,prof_draft_glue_ms,prof_draft_recv_cmd_ms,prof_draft_cache_respond_ms,run_dir,decode_total_time_s,decode_total_tokens,mesa_draft_fan_out,mesa_exit_layer,mesa_phase1_k,mesa_phase2_k,mesa_proxy_fan_out,mesa_proxy_top_k,p1_acceptance_ratio,p1_avg_accepted_len,p1_hit,p2_acceptance_ratio,p2_avg_accepted_len,p2_hit,prefill_total_time_s,prefill_total_tokens,prof_draft_glue_replay_ms,prof_draft_phase1_build_ms,prof_draft_phase1_prep_ms,prof_draft_phase1_replay_ms,prof_draft_phase2_build_ms,prof_draft_phase2_prep_ms,prof_draft_phase2_replay_ms,prof_draft_proxy_wait_ms,prof_draft_send_response_ms,timeline_hit_k1_pair_idx,timeline_hit_k2_pair_idx,timeline_hit_pair_idx,timeline_miss_pair_idx
20260430_split_k14_K1_7_K2_7_dfo1_pfo2_exit18_temp07_seed42_ns50_in512_out512_all,layerskip-llama2-7B,CUDA Graphs + Speculative(k=14) + Async + JIT,102400,761.35,134.5,142.56,2459.35,3.64,0.38,0.82,3.8,2.95,26.03,21.28,25.37,,2.0261575765267996,3.866739850415674,,,,1.6679669159515094,1.1198395090272577,2.074240343155455,experiments/paper_baselines/ssd_dense_7b_amd135m_split/20260430_split_k14_K1_7_K2_7_dfo1_pfo2_exit18_temp07_seed42_ns50_in512_out512_all,721.985031,102928,1,18,7,7,2,19,0.487,3.41,0.424,0.306,2.14,0.397,39.074895,96099,0.709755643641348,0.1416839835478384,0.4589051110604826,0.6896651487385265,1.0170487817828646,0.4471175342243463,0.7162546128643701,0.7202082339580561,0.2469895197558279,,,,
