proc,label,mean_ms,mult_per_step,ms_per_step
draft,tree_replay,6.563620986769415,4,26.25448394707766
draft,hit_cache_respond,4.212097465104893,1,4.212097465104893
draft,glue,2.2224047746704203,1,2.2224047746704203
draft,draft_glue_replay,1.7303509627453764,1,1.7303509627453764
draft,tree_prep,0.3591353870411024,1,0.3591353870411024
draft,draft_recv_cmd,0.1831485236912903,1,0.1831485236912903
draft,draft_send_response,0.16039437180585484,1,0.16039437180585484
target,verify_replay,41.97785800892548,1,41.97785800892548
target,target_spec_wait,19.080688612079737,1,19.080688612079737
target,verify_sample_accept,3.081795850756365,1,3.081795850756365
target,target_postprocess,0.037674179220582193,1,0.037674179220582193
