proc,label,mean_ms,mult_per_step,ms_per_step
draft,tree_replay,5.3138336397020725,4,21.25533455880829
draft,draft_recv_cmd,5.4103907721967,1,5.4103907721967
draft,hit_cache_respond,2.857046100686282,1,2.857046100686282
draft,glue,2.099825996448093,1,2.099825996448093
draft,draft_glue_replay,1.6119048525010233,1,1.6119048525010233
draft,tree_prep,0.3660682866767565,1,0.3660682866767565
draft,draft_send_response,0.15402557692697277,1,0.15402557692697277
target,verify_replay,37.78689713465904,1,37.78689713465904
target,target_spec_wait,4.00240047898451,1,4.00240047898451
target,verify_sample_accept,3.746036403630347,1,3.746036403630347
target,target_postprocess,0.053476016228106146,1,0.053476016228106146
