proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase2_replay,4.1833251621274865,4,16.733300648509946
draft,phase1_replay,4.11987967066955,4,16.4795186826782
draft,glue,4.365656779953203,1,4.365656779953203
draft,hit_cache_respond,3.7121450378004557,1,3.7121450378004557
draft,draft_glue_replay,3.511169071770285,1,3.511169071770285
draft,phase2_build,1.3317613752861925,1,1.3317613752861925
draft,proxy_wait,0.3727672970037445,1,0.3727672970037445
draft,phase1_prep,0.36932587630399355,1,0.36932587630399355
draft,phase2_prep,0.35755418009684553,1,0.35755418009684553
draft,draft_recv_cmd,0.22542291516147545,1,0.22542291516147545
draft,phase1_build,0.15390079407975285,1,0.15390079407975285
draft,draft_send_response,0.14998339401198676,1,0.14998339401198676
draft,merge_cache,0.04229252719994232,1,0.04229252719994232
target,graph_pre,22.776901566224684,1,22.776901566224684
target,graph_post,13.872672639092885,1,13.872672639092885
target,target_spec_wait,11.634406987207164,1,11.634406987207164
target,verify_sample_accept,3.692426659487428,1,3.692426659487428
target,proxy_compute_send,2.2526000792882015,1,2.2526000792882015
target,exit_logits,1.1530279217876578,1,1.1530279217876578
target,final_logits,0.3315381633123634,1,0.3315381633123634
target,verify_setup,0.2770816758306881,1,0.2770816758306881
target,target_postprocess,0.057057771428593564,1,0.057057771428593564
