proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase2_replay,4.1628119565907555,4,16.651247826363022
draft,phase1_replay,4.1425546657540195,4,16.570218663016078
draft,glue,4.373084290925218,1,4.373084290925218
draft,hit_cache_respond,3.7066062269042392,1,3.7066062269042392
draft,draft_glue_replay,3.5009909206203638,1,3.5009909206203638
draft,phase2_build,1.3871547721595154,1,1.3871547721595154
draft,phase1_prep,0.38023660725766245,1,0.38023660725766245
draft,phase2_prep,0.36471378866979026,1,0.36471378866979026
draft,draft_recv_cmd,0.22312955021536104,1,0.22312955021536104
draft,draft_send_response,0.15608828233776056,1,0.15608828233776056
draft,phase1_build,0.15478827415998073,1,0.15478827415998073
draft,merge_cache,0.04228385950045476,1,0.04228385950045476
draft,proxy_wait,0.03367376503583605,1,0.03367376503583605
target,target_spec_wait,30.700769069773603,1,30.700769069773603
target,graph_pre,12.047809763540416,1,12.047809763540416
target,graph_post,9.364050494708557,1,9.364050494708557
target,verify_sample_accept,2.3826085063289,1,2.3826085063289
target,proxy_compute_send,0.7204424588825873,1,0.7204424588825873
target,exit_logits,0.3611469052914613,1,0.3611469052914613
target,final_logits,0.32697975516721456,1,0.32697975516721456
target,verify_setup,0.2549002719383879,1,0.2549002719383879
target,target_postprocess,0.03663132800914284,1,0.03663132800914284
