arm,requests,verify_steps,decode_tps,wall_tps,tokens_per_step,cache_hit_rate,p1_hit_rate,p1_hit_steps,p1_accept_len,p1_hit_x_accept,p2_hit_rate,p2_hit_steps,p2_accept_len,target_step_ms,target_verify_ms,completion_tokens
p1_backbone_s42_o1024,560,74712,64.19669292349585,62.530551929340014,4.504443730592141,0.8277251311703608,0.633097762073027,47300.0,4.497399577167019,2.8472936074526176,0.19462736909733377,14541.0,1.8418953304449488,71.02760229564346,62.9504960324606,335783
p2_only_s42_o1024,560,72541,66.26526053697778,64.5280302954559,4.388263189093065,0.8483478308818462,0.6882866241160172,49929.0,4.138096096456969,2.8481961924980355,0.16006120676582897,11611.0,1.8019119800189476,67.07535519219883,61.378378459970655,317637
