arm,requests,verify_steps,decode_tps,wall_tps,tokens_per_step,cache_hit_rate,p1_hit_rate,p1_hit_steps,p1_accept_len,p1_hit_x_accept,p2_hit_rate,p2_hit_steps,p2_accept_len,target_step_ms,target_verify_ms,completion_tokens
p1_backbone_s1_o1024,480,59874,64.86694618967111,63.43730617593274,4.532919130173364,0.8283562147175736,0.6377559541704245,38185.0,4.48477150713631,2.8601897317700504,0.19060026054714901,11412.0,1.9575008762705923,70.54023493514228,62.66178722682278,270917
