proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase2_replay,2.4490618263483834,4,9.796247305393534
draft,proxy_wait,9.607538096317144,1,9.607538096317144
draft,phase1_replay,2.3341813109953735,4,9.336725243981494
draft,glue,2.7051487988339358,1,2.7051487988339358
draft,hit_cache_respond,2.5014636572011,1,2.5014636572011
draft,phase2_build,1.8490860652970007,1,1.8490860652970007
draft,draft_glue_replay,1.614670700583397,1,1.614670700583397
draft,phase1_prep,0.4830402074971091,1,0.4830402074971091
draft,phase2_prep,0.46420320898101824,1,0.46420320898101824
draft,draft_recv_cmd,0.2350356359250958,1,0.2350356359250958
draft,draft_send_response,0.1963423710593452,1,0.1963423710593452
draft,phase1_build,0.16064951840517788,1,0.16064951840517788
draft,merge_cache,0.05014195773238048,1,0.05014195773238048
target,graph_pre,26.62278533297907,1,26.62278533297907
target,graph_post,11.897001573372215,1,11.897001573372215
target,target_spec_wait,8.134777183792684,1,8.134777183792684
target,verify_sample_accept,3.0374437711180473,1,3.0374437711180473
target,exit_logits,1.4900847193606113,1,1.4900847193606113
target,proxy_compute_send,1.2784641777086212,1,1.2784641777086212
target,final_logits,0.3468483483792244,1,0.3468483483792244
target,verify_setup,0.26259137497679047,1,0.26259137497679047
target,target_postprocess,0.047645248880218316,1,0.047645248880218316
