arm,requests,verify_steps,decode_tps,wall_tps,tokens_per_step,cache_hit_rate,p1_hit_rate,p1_hit_steps,p1_accept_len,p1_hit_x_accept,p2_hit_rate,p2_hit_steps,p2_accept_len,target_step_ms,target_verify_ms,completion_tokens
p1_backbone_s123_o1024,7,784,68.6981508713874,66.87576876309777,4.862244897959184,0.8520408163265306,0.6875,539.0,4.658627087198516,3.2028061224489797,0.16454081632653061,129.0,2.1550387596899223,71.75168323911286,63.3660213362808,3804
