proc,label,mean_ms,mult_per_step,ms_per_step
draft,proxy_wait,12.618774088248824,1,12.618774088248824
draft,phase2_replay,2.297957455862712,4,9.191829823450847
draft,phase1_replay,2.1813392551941444,4,8.725357020776578
draft,glue,2.4501523749345266,1,2.4501523749345266
draft,hit_cache_respond,2.1826620203996794,1,2.1826620203996794
draft,draft_glue_replay,1.5909451702996795,1,1.5909451702996795
draft,phase2_build,1.359725774300644,1,1.359725774300644
draft,draft_recv_cmd,0.7111414371776918,1,0.7111414371776918
draft,phase1_prep,0.4003365601772875,1,0.4003365601772875
draft,phase2_prep,0.3625463713611702,1,0.3625463713611702
draft,draft_send_response,0.15911424834402949,1,0.15911424834402949
draft,phase1_build,0.1498932534086159,1,0.1498932534086159
draft,merge_cache,0.04223137402846143,1,0.04223137402846143
target,graph_pre,25.098966090881746,1,25.098966090881746
target,graph_post,11.335899714052287,1,11.335899714052287
target,target_spec_wait,3.7333965913298863,1,3.7333965913298863
target,verify_sample_accept,3.135202167579551,1,3.135202167579551
target,exit_logits,1.472724525803834,1,1.472724525803834
target,proxy_compute_send,1.2190024915434956,1,1.2190024915434956
target,final_logits,0.3392909546381508,1,0.3392909546381508
target,verify_setup,0.28810122056918985,1,0.28810122056918985
target,target_postprocess,0.03387437596904978,1,0.03387437596904978
