proc,label,mean_ms,mult_per_step,ms_per_step
draft,draft_recv_cmd,20.65519028957759,1,20.65519028957759
draft,tree_replay,3.3148220788264533,4,13.259288315305813
draft,hit_cache_respond,4.063680928136555,1,4.063680928136555
draft,glue,2.035772403019267,1,2.035772403019267
draft,draft_glue_replay,1.5922768719482718,1,1.5922768719482718
draft,tree_prep,0.35785995549862715,1,0.35785995549862715
draft,draft_send_response,0.12814774453732972,1,0.12814774453732972
target,verify_replay,36.15982018469276,1,36.15982018469276
target,target_spec_wait,5.169756337465622,1,5.169756337465622
target,verify_sample_accept,4.062252223026734,1,4.062252223026734
target,target_postprocess,0.037258533561855045,1,0.037258533561855045
