status,n,verify_setup_mean_ms,verify_setup_median_ms,graph_pre_mean_ms,graph_pre_median_ms,exit_logits_mean_ms,exit_logits_median_ms,proxy_compute_send_mean_ms,proxy_compute_send_median_ms,graph_post_mean_ms,graph_post_median_ms,verify_replay_mean_ms,verify_replay_median_ms,final_logits_mean_ms,final_logits_median_ms,verify_sample_accept_mean_ms,verify_sample_accept_median_ms,target_postprocess_mean_ms,target_postprocess_median_ms
all,26155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.119778984141291,14.099455833435059,0.0,0.0,3.210345057583384,2.6750400066375732,0.06382816899030164,0.05100800096988678
