run_name,model,mode,total_tokens,wall_time_s,total_tps,decode_tps,prefill_tps,avg_tokens_per_step,accept_fraction,cache_hit_rate,tokens_per_step_on_hit,tokens_per_step_on_miss,target_full_step_ms,target_verify_ms,draft_step_ms,prof_target_verify_replay_ms,prof_target_sample_accept_ms,prof_target_spec_wait_ms,prof_target_proxy_compute_ms,prof_target_proxy_pack_ms,prof_target_proxy_send_ms,prof_draft_glue_ms,prof_draft_recv_cmd_ms,prof_draft_cache_respond_ms,run_dir,decode_total_time_s,decode_total_tokens,mesa_draft_fan_out,mesa_exit_layer,mesa_phase1_k,mesa_phase2_k,mesa_proxy_fan_out,mesa_proxy_top_k,p1_acceptance_ratio,p1_avg_accepted_len,p1_hit,p2_acceptance_ratio,p2_avg_accepted_len,p2_hit,prefill_total_time_s,prefill_total_tokens,prof_draft_glue_replay_ms,prof_draft_phase1_build_ms,prof_draft_phase1_prep_ms,prof_draft_phase1_replay_ms,prof_draft_phase2_build_ms,prof_draft_phase2_prep_ms,prof_draft_phase2_replay_ms,prof_draft_proxy_wait_ms,prof_draft_send_response_ms,timeline_hit_k1_pair_idx,timeline_hit_k2_pair_idx,timeline_hit_pair_idx,timeline_miss_pair_idx
mesa_k1_7_k2_5_dfo2_pfo1_exit56_profile1_seed42_20260521,layerskip_llama2_70b,CUDA Graphs + Speculative(k=12) + Async + JIT,102400,1310.51,78.14,80.55,479.41,4.06,0.44,0.82,4.24,3.27,51.69,44.84,48.11,,3.1682318139708405,4.990974042064964,,,,2.700556731764039,1.2464574146139824,3.4014045878711907,experiments/paper_baselines/new_exp/mesa_k1_7_k2_5_dfo2_pfo1_exit56_profile1_seed42_20260521,1277.63331,102909,2,56,7,5,1,12,0.53,3.71,0.595,0.392,1.96,0.22,32.581894,15620,1.638265615536107,0.1449993941147995,0.4451816998942231,2.46824678817111,1.0092625578376229,0.4659646527476918,2.0024869824689855,6.347446221064357,0.2348520267875912,,,,
