status,n,verify_setup_mean_ms,verify_setup_median_ms,graph_pre_mean_ms,graph_pre_median_ms,exit_logits_mean_ms,exit_logits_median_ms,proxy_compute_send_mean_ms,proxy_compute_send_median_ms,graph_post_mean_ms,graph_post_median_ms,verify_replay_mean_ms,verify_replay_median_ms,final_logits_mean_ms,final_logits_median_ms,verify_sample_accept_mean_ms,verify_sample_accept_median_ms,target_postprocess_mean_ms,target_postprocess_median_ms
hit_k1,15095,0.29341021519439353,0.27750399708747864,28.72868925134407,28.7457275390625,0.532643351753487,0.5150719881057739,0.7587710817905008,0.4689919948577881,11.06114265660491,11.057151794433594,0.0,0.0,0.37699324626842057,0.3338240087032318,3.127663599011439,3.1060800552368164,0.07045985135752936,0.08128000050783157
hit_k2,5567,0.2935230606748318,0.27750399708747864,26.231260600842926,26.242048263549805,0.315694582072584,0.31539198756217957,0.3516344637808261,0.35123199224472046,10.00609003227704,10.010623931884766,0.0,0.0,0.32367413183056903,0.3235839903354645,3.68523767235593,3.6906239986419678,0.07486304293401862,0.046592000871896744
miss,4687,0.23337793903727763,0.22835199534893036,28.872605668676925,28.873727798461914,0.536511331281607,0.5212159752845764,0.47451880218785836,0.3491840064525604,11.06186432387749,11.061247825622559,0.0,0.0,0.3339011203779807,0.3338240087032318,2.7006037324533447,2.636512041091919,0.05554486534565986,0.033663999289274216
