proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase2_replay,3.3821472658152336,4,13.528589063260934
draft,proxy_wait,13.112826075954327,1,13.112826075954327
draft,phase1_replay,1.7935102185751857,4,7.174040874300743
draft,hit_cache_respond,2.581518280190322,1,2.581518280190322
draft,glue,2.474978246313943,1,2.474978246313943
draft,draft_glue_replay,1.5895138989302349,1,1.5895138989302349
draft,phase2_build,1.4421899432168017,1,1.4421899432168017
draft,phase1_prep,0.383871414976662,1,0.383871414976662
draft,phase2_prep,0.37030478382059684,1,0.37030478382059684
draft,draft_recv_cmd,0.35107975246651113,1,0.35107975246651113
draft,draft_send_response,0.15534821505428864,1,0.15534821505428864
draft,phase1_build,0.15142019667650192,1,0.15142019667650192
draft,merge_cache,0.042858437630841364,1,0.042858437630841364
target,graph_pre,22.511029993519166,1,22.511029993519166
target,graph_post,14.372089532936933,1,14.372089532936933
target,target_spec_wait,5.154192171816509,1,5.154192171816509
target,verify_sample_accept,4.118255926469988,1,4.118255926469988
target,proxy_compute_send,2.4876955024841236,1,2.4876955024841236
target,exit_logits,1.1562189228309634,1,1.1562189228309634
target,final_logits,0.339337254942733,1,0.339337254942733
target,verify_setup,0.3291387181398964,1,0.3291387181398964
target,target_postprocess,0.04617037918394647,1,0.04617037918394647
