proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase2_replay,4.389721268958021,4,17.558885075832084
draft,proxy_wait,10.02976961882798,1,10.02976961882798
draft,phase1_replay,2.1896789803782863,4,8.758715921513145
draft,glue,2.465364069320665,1,2.465364069320665
draft,hit_cache_respond,2.0770913895750214,1,2.0770913895750214
draft,draft_glue_replay,1.5948000989786968,1,1.5948000989786968
draft,phase2_build,1.4605245545531862,1,1.4605245545531862
draft,phase1_prep,0.38811657428565804,1,0.38811657428565804
draft,phase2_prep,0.3737078094991813,1,0.3737078094991813
draft,draft_recv_cmd,0.2839921234429593,1,0.2839921234429593
draft,phase1_build,0.1617679807933907,1,0.1617679807933907
draft,draft_send_response,0.15293105333592427,1,0.15293105333592427
draft,merge_cache,0.061353720287174715,1,0.061353720287174715
target,graph_pre,23.072950698338648,1,23.072950698338648
target,graph_post,14.31150985373346,1,14.31150985373346
target,target_spec_wait,11.036974638462254,1,11.036974638462254
target,verify_sample_accept,3.094017071143435,1,3.094017071143435
target,proxy_compute_send,1.2199834571755146,1,1.2199834571755146
target,exit_logits,1.0768525643549276,1,1.0768525643549276
target,final_logits,0.3374429551142257,1,0.3374429551142257
target,verify_setup,0.2544333297476639,1,0.2544333297476639
target,target_postprocess,0.039369041139320715,1,0.039369041139320715
