proc,label,mean_ms,mult_per_step,ms_per_step
draft,proxy_wait,14.110711798818926,1,14.110711798818926
draft,phase1_replay,2.266164886656704,4,9.064659546626816
draft,phase2_replay,1.9252614507399033,4,7.701045802959613
draft,draft_recv_cmd,4.268813125256401,1,4.268813125256401
draft,glue,2.481847090696063,1,2.481847090696063
draft,hit_cache_respond,1.8456655984938122,1,1.8456655984938122
draft,draft_glue_replay,1.6017523841118717,1,1.6017523841118717
draft,phase2_build,1.3933951942213592,1,1.3933951942213592
draft,phase1_prep,0.4123977996278927,1,0.4123977996278927
draft,phase2_prep,0.3986389017134042,1,0.3986389017134042
draft,draft_send_response,0.1614164584916377,1,0.1614164584916377
draft,phase1_build,0.13867276155890554,1,0.13867276155890554
draft,merge_cache,0.03434287489274,1,0.03434287489274
target,graph_pre,24.00908543009195,1,24.00908543009195
target,graph_post,10.887399521404726,1,10.887399521404726
target,verify_sample_accept,3.45382958897445,1,3.45382958897445
target,target_spec_wait,3.0021812493777578,1,3.0021812493777578
target,exit_logits,1.5310506619028685,1,1.5310506619028685
target,proxy_compute_send,1.4464248056453166,1,1.4464248056453166
target,final_logits,0.34240096829070205,1,0.34240096829070205
target,verify_setup,0.31877851604761903,1,0.31877851604761903
target,target_postprocess,0.0508738371657867,1,0.0508738371657867
