proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase2_replay,4.192077865429107,4,16.76831146171643
draft,phase1_replay,4.123888153260195,4,16.49555261304078
draft,glue,4.372808502172438,1,4.372808502172438
draft,draft_glue_replay,3.512539801332964,1,3.512539801332964
draft,hit_cache_respond,3.3447992402967124,1,3.3447992402967124
draft,proxy_wait,1.73137904163268,1,1.73137904163268
draft,phase2_build,1.3417379614504117,1,1.3417379614504117
draft,phase1_prep,0.3756742422032588,1,0.3756742422032588
draft,phase2_prep,0.3564705876633134,1,0.3564705876633134
draft,draft_recv_cmd,0.22577701006940995,1,0.22577701006940995
draft,draft_send_response,0.15572804439466414,1,0.15572804439466414
draft,phase1_build,0.15524489229375665,1,0.15524489229375665
draft,merge_cache,0.04224077425623376,1,0.04224077425623376
target,graph_pre,25.059594874302263,1,25.059594874302263
target,target_spec_wait,13.534304761012278,1,13.534304761012278
target,graph_post,11.338542718117795,1,11.338542718117795
target,verify_sample_accept,3.353838553463022,1,3.353838553463022
target,proxy_compute_send,1.9794544928389572,1,1.9794544928389572
target,exit_logits,1.35312607042834,1,1.35312607042834
target,final_logits,0.33876491182996227,1,0.33876491182996227
target,verify_setup,0.2581652933798808,1,0.2581652933798808
target,target_postprocess,0.05386928463676293,1,0.05386928463676293
