proc,label,mean_ms,mult_per_step,ms_per_step
draft,draft_recv_cmd,14.78897929969351,1,14.78897929969351
draft,tree_replay,3.4985952031704386,4,13.994380812681754
draft,hit_cache_respond,5.39510873632489,1,5.39510873632489
draft,glue,2.076421732557734,1,2.076421732557734
draft,draft_glue_replay,1.6138824363529398,1,1.6138824363529398
draft,tree_prep,0.37770949071247195,1,0.37770949071247195
draft,draft_send_response,0.14707416547992716,1,0.14707416547992716
target,verify_replay,40.08265434467452,1,40.08265434467452
target,target_spec_wait,6.596845356766131,1,6.596845356766131
target,verify_sample_accept,3.6797010074265017,1,3.6797010074265017
target,target_postprocess,0.041513756300010834,1,0.041513756300010834
