proc,label,mean_ms,mult_per_step,ms_per_step
draft,tree_replay,4.621009459010262,4,18.484037836041047
draft,hit_cache_respond,8.172791752820615,1,8.172791752820615
draft,draft_recv_cmd,5.637261876473404,1,5.637261876473404
draft,glue,3.9230894630774094,1,3.9230894630774094
draft,draft_glue_replay,3.480539734676828,1,3.480539734676828
draft,tree_prep,0.3250741744876612,1,0.3250741744876612
draft,draft_send_response,0.14421732503458753,1,0.14421732503458753
target,verify_replay,39.71988356438417,1,39.71988356438417
target,target_spec_wait,9.36263127029308,1,9.36263127029308
target,verify_sample_accept,3.9664573256812328,1,3.9664573256812328
target,target_postprocess,0.061042537203198126,1,0.061042537203198126
