arm,draft_cache_response_ms,draft_cache_to_send_gap_ms,draft_compact_gpu_ms,draft_kv_restore_ms,draft_pack_generated_ms,draft_pack_served_ms,draft_parent_q_gather_ms,draft_recv_request_ms,draft_rerank_ms,draft_response_pack_ms,draft_select_subtree_ms,draft_send_fused_ms,draft_send_q_ms,draft_send_response_ms,draft_service_to_send_end_ms,repeat,status,steps,target_full_profile_ms,target_meta_read_ms,target_parent_q_select_ms,target_postverify_ms,target_preverify_gap_ms,target_recv_fused_ms,target_recv_q_ms,target_recv_wait_ms,target_send_request_ms,target_spec_wait_ms,target_topology_cpu_pack_ms,target_topology_h2d_ms,target_topology_prepare_ms,target_verify_profile_ms,target_wire_validate_ms,verify_accept_core_ms,verify_accept_prep_ms,verify_attn_buffers_ms,verify_exit_proxy_ms,verify_final_logits_ms,verify_graph_post_ms,verify_graph_pre_ms,verify_input_copy_ms,verify_kv_commit_ms,verify_sample_accept_ms,verify_setup_ms,verify_tree_mask_ms,verify_tree_meta_ms
p2_tree,1.1345364708526462,0.09818282781862746,nan,0.4661255359936219,nan,0.33010447069126014,0.11561819626127973,0.47889725527926985,0.36422431235219915,0.06665129386180756,nan,0.09737097990571283,0.06910243130051623,0.21768501926870906,1.9346277573529411,1,hit_k2,102,67.94882621017157,0.07351152916603229,0.14133552922045484,0.49564376531862747,2.769521675857843,1.4122594530675925,0.13096878392731442,1.7366308955585255,0.6195447824749292,3.22078934136559,0.5067488643176415,0.22999748967441858,0.8598142745448094,61.46286190257353,0.5048109786767586,3.116521100203196,0.13986729450669944,0.16045490221357814,1.2102236852926367,0.24685364596399606,15.891060791763605,40.231836543363684,0.10675011787052248,0.939454612524613,3.8638014127226437,1.0181738038857777,0.40150588312569785,0.17724580412694052
p2_tree,10.249907766069684,0.13087100074404762,nan,0.4806512962369358,nan,nan,nan,0.45978285727046786,nan,0.0919314283168032,nan,0.11172228599233287,0.07825257154625087,0.2285306668352513,11.075497581845237,1,miss,84,72.34092494419643,0.04021371439808891,nan,0.3851841517857143,1.1012834821428572,10.511686495372228,0.11646323810730662,10.734425930749802,0.6089017160591625,12.147617090316047,nan,nan,nan,58.706903366815474,nan,3.5569516193299067,0.13405752443664132,nan,0.9613748540480932,0.21111961737984702,15.24302211261931,38.417853673299156,nan,nan,3.6251794270106723,0.28910438006832484,nan,nan
p2_tree,2.5927772842972727,0.11460990646258504,nan,0.45186760912046714,nan,0.31712909671021444,0.10589960736094736,0.44334055256951693,0.35245270515773813,0.07827932883451044,nan,0.09737701582259872,0.07386949662617545,0.21366559627915727,3.3728342899659864,2,all,441,66.87432238520408,0.04767738781920096,0.13241097981146738,0.4255863803854875,1.5776400403911566,2.8551519750332344,0.11565387771040404,3.103249628324898,0.5843798641174559,4.528950283586844,0.5144699605948785,0.2289797638853391,0.8657568623037899,60.342073678429706,0.493308866286979,3.4749985679206934,0.1132479999425595,0.1561857253020885,1.0236884160917632,0.23983666223057815,15.674446847703722,39.4021028618153,0.10168156889723796,0.9306379142014877,3.696692968982688,0.4909585852539188,0.38486117679698795,0.1750240003069242
p2_tree,0.6724469950386122,0.11444163602941176,nan,0.4342616968235727,nan,nan,nan,0.44239673707999433,nan,0.0787083295338294,nan,0.09273587465286255,0.07306403149576748,0.204179451044868,1.4412530637254901,2,hit_k1,255,64.87669270833334,0.041749835306522896,nan,0.4185968137254902,1.266812193627451,0.8904325030597986,0.1178007842278948,1.1304299905019648,0.5930563754895154,2.5940900409922882,nan,nan,nan,60.59721200980392,nan,3.6557414924397187,0.11424916078354798,nan,0.9691048152306501,0.24634616485997743,15.729505280887379,39.45163557763193,nan,nan,3.722673065522138,0.3613678427303539,nan,nan
p2_tree,1.1204891006151836,0.09825942095588236,nan,0.4694067703989836,nan,0.31712909671021444,0.10589960736094736,0.45010792054966386,0.35245270515773813,0.06635011736230523,nan,0.09757866666597478,0.07082352936998301,0.2220931763158125,1.900179993872549,2,hit_k2,102,67.7112917432598,0.0703545099891284,0.13241097981146738,0.4834558823529412,2.774959788602941,1.415479215336781,0.11685364729925699,1.7153493382182776,0.5786563152191686,3.1282255789812874,0.5144699605948785,0.2289797638853391,0.8657568623037899,61.32449640012255,0.493308866286979,3.1155774125865863,0.12083764681044747,0.1561857253020885,1.2115573322071749,0.24658007890570396,15.89280289294673,40.1588924632353,0.10168156889723796,0.9306379142014877,3.8536828218721877,0.9832963148752848,0.38486117679698795,0.1750240003069242
p2_tree,10.210129885446458,0.13497488839285715,nan,0.48614588160725203,nan,nan,nan,0.43798818847253207,nan,0.0914624763563985,nan,0.11122133263519832,0.08001333315457616,0.23222933283873967,11.024786086309524,2,miss,84,71.92223539806548,0.038135238169204624,nan,0.3765345982142857,1.0673363095238095,10.567653008869716,0.10767961985298566,10.777473881131126,0.5649904782573382,12.103513161341349,nan,nan,nan,58.37460472470238,nan,3.3627546642507826,0.10099276190712339,nan,0.9612620919942856,0.21188723757153466,15.242158549172538,38.33277688707624,nan,nan,3.427194283122108,0.2865203819459393,nan,nan
p2_tree,3.0105698047852028,0.1527312748015873,nan,0.5739943547283902,nan,0.44128690250948366,0.15741145223671316,0.4890492532123514,0.48860831061999005,0.10680946945941368,nan,0.13667388679354098,0.09694273026486913,0.28876292120977864,3.9536786068594103,3,all,441,67.90279327876983,0.051644154078836074,0.13708235323429108,0.43346088435374147,1.652202026643991,3.4498500495540854,0.12848790947880065,3.713954531551759,0.6254077822713354,5.200347352730715,0.4902218044096348,0.23223466732922723,0.8453546695265115,60.61672689909297,0.483458195392992,3.5722610758545716,0.11950294783258654,0.16009160810533693,1.0249955546017948,0.2367564641834657,15.672159934530454,39.53574839308689,0.10694337212571911,0.9966678239297175,3.8049843762737283,0.5081723340176671,0.39668140954831066,0.18024062708604568
p2_tree,0.9827575223118651,0.1545764399509804,nan,0.5696282023090428,nan,nan,nan,0.48818321672140386,nan,0.10870086287750917,nan,0.1313243608556542,0.09720432965778837,0.2787476084395951,1.916134344362745,3,hit_k1,255,65.87278645833334,0.0440767998788871,nan,0.4317325367647059,1.3336511948529413,1.3952233405674206,0.1293792629650995,1.6469753707156463,0.6372930516214932,3.172722948298735,nan,nan,nan,60.934554993872545,nan,3.8190215475418987,0.11818867451420018,nan,0.9687912176637089,0.24123645752084022,15.727945410036574,39.59961444630343,nan,nan,3.887162972431557,0.3733541645840103,nan,nan
p2_tree,1.6174861192703247,0.1313189338235294,nan,0.573131085301821,nan,0.44128690250948366,0.15741145223671316,0.4969891788912754,0.48860831061999005,0.09064282381943628,nan,0.1402290192450963,0.09273945080006823,0.304167216314989,2.563821231617647,3,hit_k2,102,68.69429764093137,0.07387419607417256,0.13708235323429108,0.48096660539215685,2.8647077971813726,2.113462587197622,0.12657662765944705,2.4306196044473087,0.6118735676886988,3.9007883866628013,0.4902218044096348,0.23223466732922723,0.8453546695265115,61.44793581495098,0.483458195392992,3.027580246037128,0.13082666651291006,0.16009160810533693,1.2178318371959762,0.24664690316307777,15.88841313941806,40.29047532175102,0.10694337212571911,0.9966678239297175,3.8089493244302037,1.0096345041312424,0.39668140954831066,0.18024062708604568
p2_tree,10.858030137561617,0.17313058035714285,nan,0.5904677663655842,nan,nan,nan,0.4820369542354629,nan,0.12069866628873915,nan,0.14859657255666597,0.10125257145790827,0.30046133377722334,11.826764787946429,3,miss,84,73.10420154389881,0.04762285690577257,nan,0.3810221354166667,1.1469029017857142,11.309865906125022,0.12810285717603706,11.547047967002506,0.6057619037372726,12.933671610695976,nan,nan,nan,58.64256649925595,nan,3.484564937296368,0.10974247629443805,nan,0.9614575200137638,0.2111466656483355,15.240217992237636,38.42541517530169,nan,nan,3.550699058033171,0.30852342751764117,nan,nan
p1_tree12,2.830128902780641,0.08864066527061856,nan,0.4363896547850356,nan,0.31304237785109557,0.07914255418810978,0.6268681239759185,0.3408577035229848,0.06101682473012467,nan,0.08695208269757093,0.060019958725909595,0.18431216497550307,3.7343347293814433,1,all,388,69.36344988321521,0.06394886602791622,0.13982432135137687,0.43092078769329895,2.5327249114046393,3.1434877354306043,0.1262396701333142,3.4350037997223666,0.5857430917700541,4.8343909997301004,0.7576598860173819,0.23806573474502946,1.1220255113509765,61.56542717058634,0.6831831660376017,3.335143831587329,0.12871364951517777,0.16702971882729167,1.2229063927205568,0.23690993665266283,15.946189027471641,40.13083269178253,0.10691855434911797,1.0751466078554246,3.9457175992813305,0.8240018970496261,0.45162409675647935,0.20087094000544414
p1_tree12,0.9903547627380095,0.0791996109437751,nan,0.4705867957862386,nan,0.31304237785109557,0.07914255418810978,0.6624862333856912,0.3408577035229848,0.054025510079171286,nan,0.08413121316686692,0.05716909225805696,0.1817670682946362,1.9173177083333333,1,hit_k1,249,70.14342526355422,0.07480944591353696,0.13982432135137687,0.46165913654618473,3.2993183672188753,1.3191574608465755,0.13098306840203372,1.6422447559823952,0.5938748901627628,3.056448636763546,0.7576598860173819,0.23806573474502946,1.1220255113509765,63.32601499748996,0.6831831660376017,3.2692252526800316,0.1277037753487926,0.16702971882729167,1.369589334032143,0.25109230364901,16.351469740810163,41.237803386397154,0.10691855434911797,1.0751466078554246,4.184786755397138,1.107322088207107,0.45162409675647935,0.20087094000544414
p1_tree12,0.5957440012379697,0.09316748903508772,nan,0.367305413217229,nan,nan,nan,0.5708435060162294,nan,0.06494091189744179,nan,0.08121824578235023,0.06014484225919372,0.16903466613669144,1.4341248629385965,1,hit_k2,57,62.92137815241228,0.04516771925907386,nan,0.41000205592105265,1.2565960800438596,0.8537105954529947,0.12347621065482758,1.102091225615719,0.5861939620553401,2.533204204157779,nan,nan,nan,58.721628289473685,nan,3.6807157742349723,0.1499284206513773,nan,0.9605922845371982,0.21120056013266245,15.230862617492676,38.055400915313186,nan,nan,3.7484356311329625,0.35366568596739517,nan,nan
p1_tree12,9.969930125445854,0.1141625381097561,nan,0.368474120236173,nan,nan,nan,0.557654635935295,nan,0.07951882935878707,nan,0.09950360973797194,0.06859004883686216,0.20266029311389458,10.850788395579269,1,miss,82,71.47301352896342,0.04402497547065339,nan,0.3521222370426829,1.091963605182927,10.274896703115324,0.11375687771090646,10.500528416982512,0.5607367819402276,11.832870215904421,nan,nan,nan,58.19603896722561,nan,3.295096580575152,0.11703336552330633,nan,0.9598314144262453,0.21171512054960903,15.212758634148575,38.212099866169254,nan,nan,3.3568987250328064,0.29061697550663135,nan,nan
p1_tree12,2.7026148536770616,0.07794126530283506,nan,0.40315360496621055,nan,0.2846714855437298,0.07168912474649498,0.6137021023818513,0.309499115469944,0.053619298930327915,nan,0.07558705149813719,0.05292470102227226,0.15995892801696493,3.556479542525773,2,all,388,69.3101466857281,0.06482301045151562,0.14129542140477153,0.4333118556701031,2.5838560124033507,2.9651505855709006,0.12822663928046055,3.2621360858998347,0.6038405783858496,4.694085368176096,0.7465336553782345,0.24390168679526533,1.1192795516975433,61.59895749436211,0.6731220556789612,3.3594776898929752,0.12577880463879748,0.17003977481260835,1.2302169904266436,0.23719711259929174,15.946661145416732,40.10912972873019,0.10912000031835103,1.07424975493375,3.970664414241142,0.8465689082351542,0.46192167035068377,0.20711145307644305
p1_tree12,0.8731395348487608,0.06958694151606426,nan,0.4395967211394784,nan,0.2846714855437298,0.07168912474649498,0.6517614764142706,0.309499115469944,0.047451630444172395,nan,0.07185233728473923,0.05076009641031185,0.15631524500358535,1.7525767131024097,2,hit_k1,249,70.07670133659639,0.07648179928461711,0.14129542140477153,0.46281610818273095,3.358433734939759,1.156863868715294,0.13303800803949556,1.4854082582466095,0.6101427152453656,2.930142457226673,0.7465336553782345,0.24390168679526533,1.1192795516975433,63.32539140938755,0.6731220556789612,3.2674827321944946,0.12932947843548764,0.17003977481260835,1.381391681341761,0.25137336474345867,16.35114862066675,41.20681013543922,0.10912000031835103,1.07424975493375,4.183757116038158,1.1360302024098285,0.46192167035068377,0.20711145307644305
p1_tree12,0.5072999282887107,0.08072916666666667,nan,0.3336385862134835,nan,nan,nan,0.5547772659021512,nan,0.05631382469283907,nan,0.07434273674561266,0.05339228074278748,0.15091817577679953,1.2968407346491229,2,hit_k2,57,62.89502809758772,0.04371761432603786,nan,0.41671806469298245,1.2904159813596492,0.7049987352730935,0.12824421114566034,0.9589939629822447,0.6067463881091067,2.415080994890447,nan,nan,nan,58.77282072368421,nan,3.749708338787681,0.12882863220415616,nan,0.9592774719522711,0.21188828035404808,15.232130335088362,38.022191767106975,nan,nan,3.8182528980991295,0.3677170540679965,nan,nan
