proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase2_replay,3.3928556771148295,4,13.571422708459318
draft,phase1_replay,3.345939104844285,4,13.38375641937714
draft,proxy_wait,6.585582582320968,1,6.585582582320968
draft,glue,2.475442365829699,1,2.475442365829699
draft,hit_cache_respond,2.021219929667822,1,2.021219929667822
draft,draft_glue_replay,1.5961118837833341,1,1.5961118837833341
draft,phase2_build,1.4554913855570484,1,1.4554913855570484
draft,phase1_prep,0.3972118594574175,1,0.3972118594574175
draft,phase2_prep,0.3736310244437111,1,0.3736310244437111
draft,draft_recv_cmd,0.3121008339533413,1,0.3121008339533413
draft,draft_send_response,0.15894234109904914,1,0.15894234109904914
draft,phase1_build,0.15428913029807656,1,0.15428913029807656
draft,merge_cache,0.051923235732148826,1,0.051923235732148826
target,graph_pre,22.389032729070273,1,22.389032729070273
target,graph_post,14.308238431898907,1,14.308238431898907
target,target_spec_wait,4.799952674164261,1,4.799952674164261
target,verify_sample_accept,4.0416544583193454,1,4.0416544583193454
target,proxy_compute_send,3.91298330854588,1,3.91298330854588
target,exit_logits,1.1975034907668443,1,1.1975034907668443
target,verify_setup,0.3327513086946823,1,0.3327513086946823
target,final_logits,0.330153405845391,1,0.330153405845391
target,target_postprocess,0.04623150791833244,1,0.04623150791833244
