proc,label,mean_ms,mult_per_step,ms_per_step
draft,draft_recv_cmd,28.277006762725595,1,28.277006762725595
draft,tree_replay,2.261642695880474,4,9.046570783521895
draft,hit_cache_respond,2.101230305747709,1,2.101230305747709
draft,glue,2.0326299071640856,1,2.0326299071640856
draft,draft_glue_replay,1.5877232562626005,1,1.5877232562626005
draft,tree_prep,0.4212574387345327,1,0.4212574387345327
draft,draft_send_response,0.1407286117058718,1,0.1407286117058718
target,verify_replay,32.87904193677356,1,32.87904193677356
target,verify_sample_accept,4.411593388069178,1,4.411593388069178
target,target_spec_wait,3.324479299761999,1,3.324479299761999
target,target_postprocess,0.04621811814695817,1,0.04621811814695817
