proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase2_replay,2.4119696854617674,4,9.64787874184707
draft,phase1_replay,2.3277708762960017,4,9.311083505184007
draft,glue,2.47582003673255,1,2.47582003673255
draft,hit_cache_respond,2.027674162596987,1,2.027674162596987
draft,draft_glue_replay,1.604113454206825,1,1.604113454206825
draft,phase2_build,1.3090913119411225,1,1.3090913119411225
draft,phase1_prep,0.3879709946719305,1,0.3879709946719305
draft,phase2_prep,0.355754233392053,1,0.355754233392053
draft,draft_recv_cmd,0.21718577616531198,1,0.21718577616531198
draft,phase1_build,0.15534114715789224,1,0.15534114715789224
draft,draft_send_response,0.15251050631863017,1,0.15251050631863017
draft,merge_cache,0.0423409886759388,1,0.0423409886759388
draft,proxy_wait,0.03083488786665452,1,0.03083488786665452
target,graph_pre,11.697320859784384,1,11.697320859784384
target,graph_post,9.362683787950365,1,9.362683787950365
target,target_spec_wait,9.19456297732641,1,9.19456297732641
target,verify_sample_accept,2.6720665296593427,1,2.6720665296593427
target,proxy_compute_send,0.776327003986824,1,0.776327003986824
target,exit_logits,0.3579106727729899,1,0.3579106727729899
target,final_logits,0.32226618759262404,1,0.32226618759262404
target,verify_setup,0.2995121908539102,1,0.2995121908539102
target,target_postprocess,0.03540179286501041,1,0.03540179286501041
