proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase2_replay,3.594871377129549,4,14.379485508518195
draft,phase1_replay,2.262248354976675,4,9.0489934199067
draft,proxy_wait,8.325702514766824,1,8.325702514766824
draft,hit_cache_respond,3.055301702911886,1,3.055301702911886
draft,glue,2.474123074139757,1,2.474123074139757
draft,draft_glue_replay,1.6014606623771683,1,1.6014606623771683
draft,phase2_build,1.4651857274219946,1,1.4651857274219946
draft,phase1_prep,0.36537645961705045,1,0.36537645961705045
draft,phase2_prep,0.3511933764143617,1,0.3511933764143617
draft,draft_recv_cmd,0.2699308463342972,1,0.2699308463342972
draft,phase1_build,0.1778973984307861,1,0.1778973984307861
draft,draft_send_response,0.16376100713359723,1,0.16376100713359723
draft,merge_cache,0.07605988718240383,1,0.07605988718240383
target,graph_pre,26.052327778845974,1,26.052327778845974
target,graph_post,15.835497465043856,1,15.835497465043856
target,target_spec_wait,13.788955957381567,1,13.788955957381567
target,verify_sample_accept,3.6742960457383638,1,3.6742960457383638
target,proxy_compute_send,2.211307206685014,1,2.211307206685014
target,exit_logits,1.206047190321481,1,1.206047190321481
target,final_logits,0.35356598510996184,1,0.35356598510996184
target,verify_setup,0.2652012622263447,1,0.2652012622263447
target,target_postprocess,0.043286342546014905,1,0.043286342546014905
