status,n,draft_recv_cmd_mean_ms,draft_recv_cmd_median_ms,glue_mean_ms,glue_median_ms,draft_glue_replay_mean_ms,draft_glue_replay_median_ms,phase1_build_mean_ms,phase1_build_median_ms,phase1_prep_mean_ms,phase1_prep_median_ms,phase1_replay_mean_ms,phase1_replay_median_ms,proxy_wait_mean_ms,proxy_wait_median_ms,phase2_build_mean_ms,phase2_build_median_ms,phase2_prep_mean_ms,phase2_prep_median_ms,phase2_replay_mean_ms,phase2_replay_median_ms,tree_prep_mean_ms,tree_prep_median_ms,tree_replay_mean_ms,tree_replay_median_ms,merge_cache_mean_ms,merge_cache_median_ms,hit_cache_respond_mean_ms,hit_cache_respond_median_ms,draft_send_response_mean_ms,draft_send_response_median_ms
hit_k1,15775,3.95134171413119,3.1538240909576416,1.4364207858857942,1.4325759410858154,0.7089924169984748,0.7045120000839233,0.14511978768508899,0.1454080045223236,2.4463322443209248,2.4043520241975784,5.019443455309196,5.049344062805176,1.9240774356551533,1.884160041809082,0.7704262878702106,0.7649279832839966,1.7736728902357126,1.765375979244709,3.4419690265066083,3.470335900783539,0.0,0.0,0.0,0.0,0.08974634656862676,0.09011200070381165,0.8270610321569367,0.8212479948997498,0.20526312920068598,0.20377600193023682
hit_k2,7405,4.339475189933175,3.1248960494995117,1.4348065381916209,1.4305280447006226,0.7078839377564888,0.7045120000839233,0.1443326965588158,0.1443839967250824,2.4622194195149882,2.39923195540905,4.939711704872332,4.977663934230804,1.9276611246894932,1.9363839626312256,0.7720716617141198,0.7649279832839966,1.7730462553652455,1.7643520087003708,3.425106892136607,3.4631680250167847,0.0,0.0,0.0,0.0,0.08661062492159555,0.0870399996638298,0.8270271313987335,0.8181759715080261,0.20506505171927467,0.20377600193023682
miss,4885,3.708874938354094,3.1306240558624268,1.4449237408389088,1.423359990119934,0.7009985366521618,0.6973440051078796,0.1494111383156498,0.1454080045223236,2.5886131072849676,2.406400017440319,5.147606272743815,5.029888033866882,1.8706603891593228,1.8821120262145996,0.7768152045251892,0.7659519910812378,1.7744916744492072,1.7663999497890472,3.4181915857652805,3.4621440172195435,0.0,0.0,0.0,0.0,0.0890368529419084,0.09011200070381165,6.114291500142311,6.083583831787109,0.20889620822430144,0.20479999482631683
