proc,label,mean_ms,mult_per_step,ms_per_step
draft,proxy_wait,9.70601002827969,1,9.70601002827969
draft,phase2_replay,2.2949496225738475,4,9.17979849029539
draft,phase1_replay,2.1804348560724804,4,8.721739424289922
draft,draft_recv_cmd,7.8701570473087505,1,7.8701570473087505
draft,hit_cache_respond,2.571055738635425,1,2.571055738635425
draft,glue,2.464829827355838,1,2.464829827355838
draft,draft_glue_replay,1.590592313644687,1,1.590592313644687
draft,phase2_build,1.395854929609066,1,1.395854929609066
draft,phase1_prep,0.3959524982403205,1,0.3959524982403205
draft,phase2_prep,0.35929288174472407,1,0.35929288174472407
draft,phase1_build,0.1509956870930257,1,0.1509956870930257
draft,draft_send_response,0.14733734265166828,1,0.14733734265166828
draft,merge_cache,0.045864243027347304,1,0.045864243027347304
target,graph_pre,19.50087587076587,1,19.50087587076587
target,graph_post,16.964085127752647,1,16.964085127752647
target,verify_sample_accept,4.721005752688779,1,4.721005752688779
target,target_spec_wait,3.9021602058274163,1,3.9021602058274163
target,proxy_compute_send,3.8301260786711624,1,3.8301260786711624
target,exit_logits,1.1852099117944168,1,1.1852099117944168
target,verify_setup,0.37642578271692256,1,0.37642578271692256
target,final_logits,0.3366195160336564,1,0.3366195160336564
target,target_postprocess,0.04721818290878312,1,0.04721818290878312
