proc,label,mean_ms,mult_per_step,ms_per_step
draft,proxy_wait,12.769600672461937,1,12.769600672461937
draft,phase2_replay,2.4021911634850928,4,9.608764653940371
draft,phase1_replay,2.2963468816729824,4,9.18538752669193
draft,glue,2.475132833604886,1,2.475132833604886
draft,hit_cache_respond,1.9758690991823398,1,1.9758690991823398
draft,draft_glue_replay,1.5983675683485326,1,1.5983675683485326
draft,phase2_build,1.447848730522935,1,1.447848730522935
draft,draft_recv_cmd,0.5952096757710974,1,0.5952096757710974
draft,phase1_prep,0.4064815818357498,1,0.4064815818357498
draft,phase2_prep,0.37574478219275775,1,0.37574478219275775
draft,draft_send_response,0.16505633976289252,1,0.16505633976289252
draft,phase1_build,0.1553519065659345,1,0.1553519065659345
draft,merge_cache,0.04262549277994696,1,0.04262549277994696
target,graph_pre,25.30505497910215,1,25.30505497910215
target,graph_post,11.428086113877725,1,11.428086113877725
target,target_spec_wait,3.715969932467813,1,3.715969932467813
target,verify_sample_accept,3.408494360300761,1,3.408494360300761
target,proxy_compute_send,1.651089244997878,1,1.651089244997878
target,exit_logits,1.568867682105862,1,1.568867682105862
target,final_logits,0.33626755780041606,1,0.33626755780041606
target,verify_setup,0.31745365178122714,1,0.31745365178122714
target,target_postprocess,0.05073475328983953,1,0.05073475328983953
