proc,label,mean_ms,mult_per_step,ms_per_step
draft,tree_replay,5.310202606381898,4,21.24081042552759
draft,draft_recv_cmd,6.569119980052689,1,6.569119980052689
draft,hit_cache_respond,3.1711484098094562,1,3.1711484098094562
draft,glue,2.0848109728603603,1,2.0848109728603603
draft,draft_glue_replay,1.6043140398113054,1,1.6043140398113054
draft,tree_prep,0.3626692530449981,1,0.3626692530449981
draft,draft_send_response,0.14928909300182724,1,0.14928909300182724
target,verify_replay,37.94826735654362,1,37.94826735654362
target,target_spec_wait,4.434732916772946,1,4.434732916772946
target,verify_sample_accept,4.383715015260169,1,4.383715015260169
target,target_postprocess,0.048614230887479924,1,0.048614230887479924
