proc,label,mean_ms,mult_per_step,ms_per_step
draft,tree_replay,5.3910670918308545,4,21.564268367323418
draft,hit_cache_respond,3.6633855555862076,1,3.6633855555862076
draft,glue,2.0536999440535175,1,2.0536999440535175
draft,draft_recv_cmd,1.740068101170882,1,1.740068101170882
draft,draft_glue_replay,1.6081770731125886,1,1.6081770731125886
draft,tree_prep,0.36339411522358356,1,0.36339411522358356
draft,draft_send_response,0.15556452012869668,1,0.15556452012869668
target,verify_replay,39.72095944545872,1,39.72095944545872
target,target_spec_wait,4.983965734175162,1,4.983965734175162
target,verify_sample_accept,4.362373721106895,1,4.362373721106895
target,target_postprocess,0.049290780286758214,1,0.049290780286758214
