arm,requests,verify_steps,decode_tps,wall_tps,tokens_per_step,cache_hit_rate,p1_hit_rate,p1_hit_steps,p1_accept_len,p1_hit_x_accept,p2_hit_rate,p2_hit_steps,p2_accept_len,target_step_ms,target_verify_ms,completion_tokens
p1_backbone_s42_o256,7,436,52.488904349651904,50.14707213580669,3.7018348623853212,0.7752293577981652,0.536697247706422,234.0,3.3034188034188032,1.7729357798165137,0.23853211009174313,104.0,2.0288461538461537,72.23319204716877,62.00543206362395,1612
