arm,metric,contrast,questions,mean_difference,ci95_low,ci95_high,fraction_questions_below_zero
chain,fresh_greedy_al,P2 - P1,108,-0.7451147645083895,-0.9983614291644102,-0.4976580901995647,0.6944444444444444
chain,fresh_greedy_al,Miss (fresh JIT) - P1,116,-1.453879206320261,-1.779870404929951,-1.1439396309182714,0.8448275862068966
chain,fresh_greedy_al,P2 - Miss (fresh JIT),108,0.5704175891843365,0.28576680291755685,0.8620183209511003,0.3425925925925926
chain,fresh_first_token_nll,P2 - P1,108,0.18871937727527965,0.05925169624644093,0.31914499990702766,0.4074074074074074
chain,fresh_first_token_nll,Miss (fresh JIT) - P1,116,0.8236755991199206,0.6514153408571187,1.009788784093103,0.16379310344827586
chain,fresh_first_token_nll,P2 - Miss (fresh JIT),108,-0.5673510746525116,-0.7502292000859645,-0.38415131271609465,0.7407407407407407
chain,fresh_first_token_rank,P2 - P1,108,-0.6632017443274761,-2.9674801288119887,1.5712798881756669,0.5277777777777778
chain,fresh_first_token_rank,Miss (fresh JIT) - P1,116,14.88261121461066,6.265586998785425,24.94523555327535,0.35344827586206895
chain,fresh_first_token_rank,P2 - Miss (fresh JIT),108,-13.6449988866518,-24.999730563096566,-4.697361558358174,0.6574074074074074
