arm,requests,verify_steps,decode_tps,wall_tps,tokens_per_step,cache_hit_rate,p1_hit_rate,p1_hit_steps,p1_accept_len,p1_hit_x_accept,p2_hit_rate,p2_hit_steps,p2_accept_len,target_step_ms,target_verify_ms,completion_tokens
p1_backbone_s123_o1024,7,868,64.78271816557293,63.10116350341387,4.561059907834101,0.8214285714285714,0.673963133640553,585.0,4.403418803418804,2.9677419354838714,0.14746543778801843,128.0,1.9609375,71.18177488844753,63.27325588227401,3949
