arm,requests,verify_steps,decode_tps,wall_tps,tokens_per_step,cache_hit_rate,p1_hit_rate,p1_hit_steps,p1_accept_len,p1_hit_x_accept,p2_hit_rate,p2_hit_steps,p2_accept_len,target_step_ms,target_verify_ms,completion_tokens
p1_backbone_s123_o1024,7,913,54.74588439294915,53.42456413453377,3.7809419496166483,0.8203723986856517,0.5947426067907996,543.0,3.5230202578268877,2.095290251916758,0.22562979189485213,206.0,1.8495145631067962,69.92785055331744,62.12271569771815,3446
