proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase2_replay,3.5303980972930122,4,14.121592389172049
draft,proxy_wait,10.68113300324754,1,10.68113300324754
draft,phase1_replay,2.3319363527253936,4,9.327745410901574
draft,glue,2.48848771393585,1,2.48848771393585
draft,hit_cache_respond,2.133664272145216,1,2.133664272145216
draft,draft_glue_replay,1.610252520239817,1,1.610252520239817
draft,phase2_build,1.448477717498138,1,1.448477717498138
draft,phase1_prep,0.3820152018121543,1,0.3820152018121543
draft,phase2_prep,0.35911182725785923,1,0.35911182725785923
draft,draft_recv_cmd,0.22836826847512368,1,0.22836826847512368
draft,draft_send_response,0.1666332537629295,1,0.1666332537629295
draft,phase1_build,0.15703792067744313,1,0.15703792067744313
draft,merge_cache,0.0575733930476706,1,0.0575733930476706
target,graph_pre,26.953013919489607,1,26.953013919489607
target,target_spec_wait,13.203021869722601,1,13.203021869722601
target,graph_post,11.909175852034375,1,11.909175852034375
target,verify_sample_accept,2.8950695775844695,1,2.8950695775844695
target,exit_logits,1.4846605886048194,1,1.4846605886048194
target,proxy_compute_send,1.1497952528567377,1,1.1497952528567377
target,final_logits,0.34517041657045955,1,0.34517041657045955
target,verify_setup,0.23916249867645828,1,0.23916249867645828
target,target_postprocess,0.049197479329397935,1,0.049197479329397935
