proc,label,mean_ms,mult_per_step,ms_per_step
draft,proxy_wait,10.35191301126187,1,10.35191301126187
draft,phase1_replay,2.327642640133402,4,9.310570560533607
draft,phase2_replay,1.9417034814304504,4,7.766813925721801
draft,hit_cache_respond,2.6470644013151117,1,2.6470644013151117
draft,glue,2.4997962583691566,1,2.4997962583691566
draft,draft_glue_replay,1.6122339810547952,1,1.6122339810547952
draft,phase2_build,1.4062033660869333,1,1.4062033660869333
draft,draft_recv_cmd,0.5710043171682949,1,0.5710043171682949
draft,phase1_prep,0.39239376267270376,1,0.39239376267270376
draft,phase2_prep,0.3700366737431149,1,0.3700366737431149
draft,draft_send_response,0.16472077716311206,1,0.16472077716311206
draft,phase1_build,0.15086515452509933,1,0.15086515452509933
draft,merge_cache,0.044048705323271584,1,0.044048705323271584
target,graph_pre,26.320875859305325,1,26.320875859305325
target,graph_post,11.922933537379002,1,11.922933537379002
target,target_spec_wait,4.171995192276013,1,4.171995192276013
target,verify_sample_accept,3.188882156014666,1,3.188882156014666
target,exit_logits,1.4894934038403247,1,1.4894934038403247
target,proxy_compute_send,1.3453707176538683,1,1.3453707176538683
target,final_logits,0.346438158321685,1,0.346438158321685
target,verify_setup,0.29647069659798925,1,0.29647069659798925
target,target_postprocess,0.046686425835448145,1,0.046686425835448145
