proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase1_replay,4.191038382726817,4,16.76415353090727
draft,phase2_replay,4.1901246394683564,4,16.760498557873426
draft,glue,4.441461889704258,1,4.441461889704258
draft,hit_cache_respond,3.6376914175492776,1,3.6376914175492776
draft,draft_glue_replay,3.5429858131659375,1,3.5429858131659375
draft,phase2_build,1.4224912617894951,1,1.4224912617894951
draft,phase1_prep,0.3998340396429378,1,0.3998340396429378
draft,phase2_prep,0.3582038095037695,1,0.3582038095037695
draft,draft_recv_cmd,0.22025546700374937,1,0.22025546700374937
draft,phase1_build,0.20685584442038063,1,0.20685584442038063
draft,draft_send_response,0.15788686886300968,1,0.15788686886300968
draft,merge_cache,0.04230491929662162,1,0.04230491929662162
draft,proxy_wait,0.021245337505451104,1,0.021245337505451104
target,graph_pre,22.278879326114435,1,22.278879326114435
target,graph_post,18.484055701152037,1,18.484055701152037
target,target_spec_wait,11.94736284005833,1,11.94736284005833
target,verify_sample_accept,2.2374377991665875,1,2.2374377991665875
target,proxy_compute_send,0.7622757400036495,1,0.7622757400036495
target,exit_logits,0.3986546857670549,1,0.3986546857670549
target,final_logits,0.37932974359636934,1,0.37932974359636934
target,verify_setup,0.239153572300327,1,0.239153572300327
target,target_postprocess,0.036150472848064774,1,0.036150472848064774
