proc,label,mean_ms,mult_per_step,ms_per_step
draft,tree_replay,5.3458170033945835,4,21.383268013578334
draft,draft_recv_cmd,5.303442122047358,1,5.303442122047358
draft,hit_cache_respond,2.6834754542962274,1,2.6834754542962274
draft,glue,2.0781513277391714,1,2.0781513277391714
draft,draft_glue_replay,1.6107283746046628,1,1.6107283746046628
draft,tree_prep,0.36177717068538423,1,0.36177717068538423
draft,draft_send_response,0.15411942998907938,1,0.15411942998907938
target,verify_replay,37.924766175547994,1,37.924766175547994
target,target_spec_wait,3.8298140163505234,1,3.8298140163505234
target,verify_sample_accept,3.720049430446152,1,3.720049430446152
target,target_postprocess,0.05562389845325822,1,0.05562389845325822
