status,n,draft_recv_cmd_mean_ms,draft_recv_cmd_median_ms,glue_mean_ms,glue_median_ms,draft_glue_replay_mean_ms,draft_glue_replay_median_ms,phase1_build_mean_ms,phase1_build_median_ms,phase1_prep_mean_ms,phase1_prep_median_ms,phase1_replay_mean_ms,phase1_replay_median_ms,proxy_wait_mean_ms,proxy_wait_median_ms,phase2_build_mean_ms,phase2_build_median_ms,phase2_prep_mean_ms,phase2_prep_median_ms,phase2_replay_mean_ms,phase2_replay_median_ms,tree_prep_mean_ms,tree_prep_median_ms,tree_replay_mean_ms,tree_replay_median_ms,merge_cache_mean_ms,merge_cache_median_ms,hit_cache_respond_mean_ms,hit_cache_respond_median_ms,draft_send_response_mean_ms,draft_send_response_median_ms
hit_k1,14996,3.6030795731188996,3.498080015182495,2.517621316601989,2.5180160999298096,1.6389191009483837,1.6373759508132935,0.1413506499456108,0.14336000382900238,2.465132581990209,2.4545280672609806,17.471516197388826,17.928192138671875,7.473117448493634,7.099391937255859,0.8077426299782682,0.8079360127449036,1.8501873269208147,1.8544639647006989,10.051621462773182,10.219488143920898,0.0,0.0,0.0,0.0,0.08534084086023941,0.08499199897050858,0.8522474800476745,0.857088029384613,0.2121871796342954,0.21094399690628052
hit_k2,5165,5.081466784708325,3.5189759731292725,2.5066354309831675,2.5088000297546387,1.6298023647629627,1.6302080154418945,0.13772334160007327,0.13926400244235992,2.4628064449836877,2.4535039588809013,16.81376162205407,17.36294388771057,3.8746579892145845,3.2716801166534424,0.8129287065748785,0.8130559921264648,1.8411233849902813,1.842175967991352,9.926462579096622,10.208192110061646,0.0,0.0,0.0,0.0,0.08181726334892422,0.08191999793052673,0.8497062853437426,0.8560640215873718,0.21243796326357076,0.21094399690628052
miss,4787,3.374757054099023,3.149888038635254,2.5377988646467218,2.510848045349121,1.631366981726886,1.632256031036377,0.14973566810796374,0.14643199741840363,2.462931350114788,2.4514559730887413,17.124812122449164,17.713152170181274,7.402395463219005,6.94271993637085,0.8167422296658722,0.8069120049476624,1.8468057570186391,1.8523840010166168,9.922960632749358,10.210304260253906,0.0,0.0,0.0,0.0,0.08595102987615405,0.08499199897050858,13.256322769075787,13.24953556060791,0.21596280614730085,0.21196800470352173
