proc,label,mean_ms,mult_per_step,ms_per_step
draft,phase2_replay,4.184690348615891,4,16.738761394463562
draft,phase1_replay,4.131845290856608,4,16.527381163426433
draft,glue,4.378539903570216,1,4.378539903570216
draft,hit_cache_respond,4.122002715771086,1,4.122002715771086
draft,draft_glue_replay,3.511656548209052,1,3.511656548209052
draft,phase2_build,1.344261984890403,1,1.344261984890403
draft,phase1_prep,0.3790044595679712,1,0.3790044595679712
draft,phase2_prep,0.364075191494284,1,0.364075191494284
draft,draft_recv_cmd,0.24865925219070137,1,0.24865925219070137
draft,phase1_build,0.15465731582216843,1,0.15465731582216843
draft,draft_send_response,0.15207397860113275,1,0.15207397860113275
draft,proxy_wait,0.06336031142281413,1,0.06336031142281413
draft,merge_cache,0.04228421325611277,1,0.04228421325611277
target,graph_pre,19.691566483551064,1,19.691566483551064
target,graph_post,16.90867562599505,1,16.90867562599505
target,target_spec_wait,11.567472865575704,1,11.567472865575704
target,verify_sample_accept,4.1577655999797525,1,4.1577655999797525
target,proxy_compute_send,2.1482977733599076,1,2.1482977733599076
target,exit_logits,1.1687279854563017,1,1.1687279854563017
target,final_logits,0.3363333624649205,1,0.3363333624649205
target,verify_setup,0.2972263108559302,1,0.2972263108559302
target,target_postprocess,0.06317819808809343,1,0.06317819808809343
