arm,requests,verify_steps,decode_tps,wall_tps,tokens_per_step,cache_hit_rate,p1_hit_rate,p1_hit_steps,p1_accept_len,p1_hit_x_accept,p2_hit_rate,p2_hit_steps,p2_accept_len,target_step_ms,target_verify_ms,completion_tokens
p1_backbone_s123_o1024,7,1052,59.75775376713026,58.636609717823355,4.233840304182509,0.7709125475285171,0.5769961977186312,607.0,4.283360790774299,2.4714828897338403,0.19391634980988592,204.0,2.014705882352941,71.56024221935192,62.83738702884654,4453
