arm,requests,verify_steps,decode_tps,wall_tps,tokens_per_step,cache_hit_rate,p1_hit_rate,p1_hit_steps,p1_accept_len,p1_hit_x_accept,p2_hit_rate,p2_hit_steps,p2_accept_len,target_step_ms,target_verify_ms,completion_tokens
p1_backbone_s42_o256,7,307,56.46750647995398,53.069485786777065,3.990228013029316,0.8338762214983714,0.5700325732899023,175.0,3.737142857142857,2.1302931596091206,0.26384364820846906,81.0,2.197530864197531,73.0325276522655,62.381705019133115,1223
