proc,label,mean_ms,mult_per_step,ms_per_step
draft,tree_replay,5.330808914160341,4,21.323235656641366
draft,draft_recv_cmd,9.896798000057013,1,9.896798000057013
draft,hit_cache_respond,2.117355494184984,1,2.117355494184984
draft,glue,2.0664624438756403,1,2.0664624438756403
draft,draft_glue_replay,1.606327547102043,1,1.606327547102043
draft,tree_prep,0.3694753842530069,1,0.3694753842530069
draft,draft_send_response,0.15818066484032253,1,0.15818066484032253
target,verify_replay,36.06071049201359,1,36.06071049201359
target,verify_sample_accept,4.0638311704336445,1,4.0638311704336445
target,target_spec_wait,3.354691047133589,1,3.354691047133589
target,target_postprocess,0.06187601415731026,1,0.06187601415731026
